name,type,city,district,neighborhood,landAddress,streetAddress,longtitude,latitude
더배드저널,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-23,서울특별시 마포구 동교로25길 57,126.9199827,37.55920505
하우스오브지미다이닝연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-64,서울특별시 마포구 성미산로 151-1,126.9232002,37.5644965
키레네도시21C,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-397,서울특별시 마포구 월드컵북로 48-3,126.9179835,37.55891644
쥬리스크림하우스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-96,서울특별시 마포구 동교로46길 42-24,126.9265345,37.56167959
소제이연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 226-29,서울특별시 마포구 성미산로 195,126.9268257,37.56268239
대서,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-26,서울특별시 마포구 월드컵북로6길 61,126.9214499,37.55949779
한잔콜,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-95,서울특별시 마포구 연희로1길 65,126.9266489,37.56159954
오에스디에스연남,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 515-1,서울특별시 마포구 성미산로22길 23,126.9213122,37.56198339
탐,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19,126.9253955,37.56059699
쿠보,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-28,서울특별시 마포구 동교로 258-1,126.9250247,37.56277413
챠코리,생맥주 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-40,서울특별시 마포구 성미산로 185,126.9260805,37.56334238
노라,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-52,서울특별시 마포구 성미산로29길 42,126.9218922,37.56571899
니꾸킹버거,버거,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-3,서울특별시 마포구 동교로34길 17,126.9252772,37.56095633
하나킨,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-54,서울특별시 마포구 동교로32길 8,126.9246697,37.56069851
풍천장어,해산물 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-25,서울특별시 마포구 동교로27길 39,126.9215619,37.5595799
노시,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 385-6,서울특별시 마포구 동교로46길 23,126.9260497,37.56233294
루트커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-86,서울특별시 마포구 성미산로29안길 27,126.9234673,37.56559821
커피소프트,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-1,서울특별시 마포구 동교로23길 64,126.9189056,37.55854645
리틀빅토리,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-6,서울특별시 마포구 연희로1길 41,126.9256872,37.56077985
연남냉삼,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 361-17,서울특별시 마포구 연남로 85,126.9182394,37.56627125
드럼통숯불구이,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-402,서울특별시 마포구 월드컵북로 50,126.9178602,37.55883421
연남마실,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-11,서울특별시 마포구 동교로51길 129-2,126.9198449,37.56639407
카페잼잼,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-31,서울특별시 마포구 성미산로29길 24,126.9223769,37.56507467
더세컨드하우스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 385-4,서울특별시 마포구 동교로46길 25,126.9261632,37.56231595
플레이버,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-18,서울특별시 마포구 동교로46길 9,126.9254458,37.56261577
몽중식,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-56,서울특별시 마포구 동교로 257,126.9246391,37.56282468
알버트파크,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 563-10,서울특별시 마포구 연남로3길 72,126.919036,37.55970998
헬로인디아,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-51,서울특별시 마포구 연남로3길 9,126.921968,37.56124152
쿄카,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-24,서울특별시 마포구 동교로 262-4,126.9253058,37.56290283
야끼토리지중,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 257-23,서울특별시 마포구 동교로29길 32,126.9232598,37.56192909
슬리핑포레스트,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 254-8,서울특별시 마포구 동교로41길 31,126.9231786,37.56364032
